date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:46:24	286430/286430	---MCZ	200	added ('OK')	text/html	etag:cacheable:425894cb9948a71356433542b0209c1c	https://nichecanvas.com/collections/black-white/products/black-and-white-tiger-with-yellow-eyes	C:/bho_ye/TOYE%20SITE/nichecanvas.com/collections/black-white/products/black-and-white-tiger-with-yellow-eyes.html	(from https://nichecanvas.com/collections/black-white)
01:46:26	27551/27551	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:46:28%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/e681683a-7957-4eed-99e7-d6025a7fdb5a_ae88560b-b2b1-4b0a-80c1-369d1b70ae88_large.jpg?v=1592053283	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/e681683a-7957-4eed-99e7-d6025a7fdb5a_ae88560b-b2b1-4b0a-80c1-369d1b70ae88_largeb759.jpg	(from https://nichecanvas.com/collections/black-white)
01:46:27	36462/36462	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:46:29%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/22df67b8-8e29-4249-b124-61a8a2cf361a_0ee44f04-9c97-4cbf-8334-bfd66341cac1_large.jpg?v=1592053283	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/22df67b8-8e29-4249-b124-61a8a2cf361a_0ee44f04-9c97-4cbf-8334-bfd66341cac1_largeb759.jpg	(from https://nichecanvas.com/collections/black-white)
01:46:30	282492/282492	---MCZ	200	added ('OK')	text/html	etag:cacheable:7cf3533c9f2daaeec9a021ee271b22dd	https://nichecanvas.com/collections/black-white/products/black-and-white-tiger-profile	C:/bho_ye/TOYE%20SITE/nichecanvas.com/collections/black-white/products/black-and-white-tiger-profile.html	(from https://nichecanvas.com/collections/black-white)
01:46:31	15561/15561	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:46:34%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/b17f710b-5c35-4d77-bb9a-b7611e694253_large.jpg?v=1592053282	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/b17f710b-5c35-4d77-bb9a-b7611e694253_largef366.jpg	(from https://nichecanvas.com/collections/black-white)
01:46:35	24662/24662	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:46:35%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/7aff7a77-93fb-44a6-afe8-04be122f0e88_large.jpg?v=1592053282	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/7aff7a77-93fb-44a6-afe8-04be122f0e88_largef366.jpg	(from https://nichecanvas.com/collections/black-white)
01:46:35	71791/71791	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:46:30%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/22df67b8-8e29-4249-b124-61a8a2cf361a_0ee44f04-9c97-4cbf-8334-bfd66341cac1_345x345@2x.jpg?v=1588358684	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/22df67b8-8e29-4249-b124-61a8a2cf361a_0ee44f04-9c97-4cbf-8334-bfd66341cac1_345x345@2xe424.jpg	(from https://nichecanvas.com/collections/black-white)
01:46:37	254407/254407	---MCZ	200	added ('OK')	text/html	etag:cacheable:c7597a9b3be99562f3a09e76ef850f6f	https://nichecanvas.com/collections/black-white/products/black-and-white-lion	C:/bho_ye/TOYE%20SITE/nichecanvas.com/collections/black-white/products/black-and-white-lion.html	(from https://nichecanvas.com/collections/black-white)
01:46:38	49825/49825	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:46:37%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/7aff7a77-93fb-44a6-afe8-04be122f0e88_345x345@2x.jpg?v=1589383243	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/7aff7a77-93fb-44a6-afe8-04be122f0e88_345x345@2x7bb8.jpg	(from https://nichecanvas.com/collections/black-white)
01:46:38	22154/22154	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:46:41%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/6809a7b9-ec7e-484c-8659-b75aeda4d1dc_a2b3f46c-d04b-48bf-b3c7-dd4dfdfbae30_large.jpg?v=1592053255	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/6809a7b9-ec7e-484c-8659-b75aeda4d1dc_a2b3f46c-d04b-48bf-b3c7-dd4dfdfbae30_largecf7c.jpg	(from https://nichecanvas.com/collections/black-white)
01:46:40	22627/22627	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:46:42%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/074af4c4-237f-4625-a315-c800114f4480_803a3a4c-d7a9-40ad-9263-3cd59b6af1a5_large.jpg?v=1592053255	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/074af4c4-237f-4625-a315-c800114f4480_803a3a4c-d7a9-40ad-9263-3cd59b6af1a5_largecf7c.jpg	(from https://nichecanvas.com/collections/black-white)
01:46:41	44661/44661	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:46:45%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/074af4c4-237f-4625-a315-c800114f4480_803a3a4c-d7a9-40ad-9263-3cd59b6af1a5_345x345@2x.jpg?v=1589939812	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/074af4c4-237f-4625-a315-c800114f4480_803a3a4c-d7a9-40ad-9263-3cd59b6af1a5_345x345@2x91cf.jpg	(from https://nichecanvas.com/collections/black-white)
01:46:42	84629/84629	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:e7723a5c3c6dd2239373122cc47637fa	https://nichecanvas.com/collections/shop-buddha.atom	C:/bho_ye/TOYE%20SITE/nichecanvas.com/collections/shop-buddha.atom	(from https://nichecanvas.com/collections/shop-buddha)
01:46:46	294789/294789	---MCZ	200	added ('OK')	text/html	etag:cacheable:bff56329f74e93a404c6fff19d925da8	https://nichecanvas.com/collections/shop-buddha?page=2	C:/bho_ye/TOYE%20SITE/nichecanvas.com/collections/shop-buddha4658.html	(from https://nichecanvas.com/collections/shop-buddha)
01:46:48	67380/67380	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:2cf016913ab2f7d45577bd6df20418d3	https://nichecanvas.com/collections/shop-buddha.oembed	C:/bho_ye/TOYE%20SITE/nichecanvas.com/collections/shop-buddha.oembed	(from https://nichecanvas.com/collections/shop-buddha)
01:46:51	83899/83899	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:46:54%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/collections/Depositphotos_112925988_xl-2015_2048x600_crop_top.jpg?v=1585870042	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/collections/Depositphotos_112925988_xl-2015_2048x600_crop_topa540.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:46:52	258177/258177	---MCZ	200	added ('OK')	text/html	etag:cacheable:4ab6e27e9bbdc13e83148a13f6947280	https://nichecanvas.com/collections/shop-buddha/products/sumedha-buddha	C:/bho_ye/TOYE%20SITE/nichecanvas.com/collections/shop-buddha/products/sumedha-buddha.html	(from https://nichecanvas.com/collections/shop-buddha)
01:46:53	250366/250366	---MCZ	200	added ('OK')	text/html	etag:cacheable:95d19c65dc71fc7822033a2ca93887d3	https://nichecanvas.com/collections/shop-buddha/products/buddha-3-panels-set	C:/bho_ye/TOYE%20SITE/nichecanvas.com/collections/shop-buddha/products/buddha-3-panels-set.html	(from https://nichecanvas.com/collections/shop-buddha)
01:46:57	261702/261702	---MCZ	200	added ('OK')	text/html	etag:cacheable:953fcde7e4f0a83c1a9877b7af7adfbe	https://nichecanvas.com/collections/shop-buddha/products/the-buddha	C:/bho_ye/TOYE%20SITE/nichecanvas.com/collections/shop-buddha/products/the-buddha.html	(from https://nichecanvas.com/collections/shop-buddha)
01:46:58	28007/28007	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:47:01%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/v_480350b5-d27e-42b6-9a73-c00f8e8e8d88_large.jpg?v=1592053435	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/v_480350b5-d27e-42b6-9a73-c00f8e8e8d88_larged2a0.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:46:59	36159/36159	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:47:02%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/v_a71f3650-119e-44a3-ac6d-6b1341c7daf2_large.jpg?v=1592053435	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/v_a71f3650-119e-44a3-ac6d-6b1341c7daf2_larged2a0.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:47:03	253586/253586	---MCZ	200	added ('OK')	text/html	etag:cacheable:64d6c9d31bc4e4e562016bbec821e1fd	https://nichecanvas.com/collections/shop-buddha/products/gold-om	C:/bho_ye/TOYE%20SITE/nichecanvas.com/collections/shop-buddha/products/gold-om.html	(from https://nichecanvas.com/collections/shop-buddha)
01:47:05	29401/29401	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:47:07%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/v_2_2e234314-b1fa-4b2c-a303-6f0eb815d54a_large.jpg?v=1592055565	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/v_2_2e234314-b1fa-4b2c-a303-6f0eb815d54a_largef4aa.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:47:05	24942/24942	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:47:08%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/v_2_dde76561-8722-44af-af6e-54d638db0488_large.jpg?v=1592055565	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/v_2_dde76561-8722-44af-af6e-54d638db0488_largef4aa.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:47:06	69965/69965	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:47:05%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/v_a71f3650-119e-44a3-ac6d-6b1341c7daf2_345x345@2x.jpg?v=1591507040	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/v_a71f3650-119e-44a3-ac6d-6b1341c7daf2_345x345@2xe7a3.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:47:11	266832/266832	---MCZ	200	added ('OK')	text/html	etag:cacheable:eca1f2bacb89536b1c0fe7067f865968	https://nichecanvas.com/collections/shop-buddha/products/gautama-buddha	C:/bho_ye/TOYE%20SITE/nichecanvas.com/collections/shop-buddha/products/gautama-buddha.html	(from https://nichecanvas.com/collections/shop-buddha)
01:47:12	47502/47502	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:47:11%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/v_2_dde76561-8722-44af-af6e-54d638db0488_345x345@2x.jpg?v=1588903864	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/v_2_dde76561-8722-44af-af6e-54d638db0488_345x345@2xb2b2.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:47:13	29620/29620	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:47:14%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/v_1_5699ca42-c4c3-4592-b72b-623209b571bc_large.jpg?v=1592055516	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/v_1_5699ca42-c4c3-4592-b72b-623209b571bc_large2d5d.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:47:13	30663/30663	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:47:14%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/v_1_a9d52a71-58e6-4b76-b88d-f4e080409e36_large.jpg?v=1592055516	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/v_1_a9d52a71-58e6-4b76-b88d-f4e080409e36_large2d5d.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:47:18	283935/283935	---MCZ	200	added ('OK')	text/html	etag:cacheable:b76191993152510d19a248fff5774584	https://nichecanvas.com/collections/shop-buddha/products/buddhist-mural	C:/bho_ye/TOYE%20SITE/nichecanvas.com/collections/shop-buddha/products/buddhist-mural.html	(from https://nichecanvas.com/collections/shop-buddha)
01:47:19	57562/57562	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:47:19%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/v_1_a9d52a71-58e6-4b76-b88d-f4e080409e36_345x345@2x.jpg?v=1588903821	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/v_1_a9d52a71-58e6-4b76-b88d-f4e080409e36_345x345@2xe365.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:47:21	46023/46023	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:47:22%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/f5245ddd-1543-44be-a5f2-65845698b580_large.jpg?v=1592055924	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/f5245ddd-1543-44be-a5f2-65845698b580_largeb5a6.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:47:23	33982/33982	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:47:24%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/1efba90d-4ca5-44fc-aae8-e976c01b6851_large.jpg?v=1592055924	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/1efba90d-4ca5-44fc-aae8-e976c01b6851_largeb5a6.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:47:24	60192/60192	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:47:26%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/1efba90d-4ca5-44fc-aae8-e976c01b6851_345x345@2x.jpg?v=1585270504	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/1efba90d-4ca5-44fc-aae8-e976c01b6851_345x345@2xa20c.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:47:25	259424/259424	---MCZ	200	added ('OK')	text/html	etag:cacheable:a6cc195bc990c9db53855a48b05fc685	https://nichecanvas.com/collections/shop-buddha/products/turq-buddha	C:/bho_ye/TOYE%20SITE/nichecanvas.com/collections/shop-buddha/products/turq-buddha.html	(from https://nichecanvas.com/collections/shop-buddha)
01:47:28	22632/22632	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:47:34%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/v_e0917e43-36a6-487c-b9dd-8f5c87abb47d_large.jpg?v=1592053132	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/v_e0917e43-36a6-487c-b9dd-8f5c87abb47d_largecf32.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:47:32	256916/256916	---MCZ	200	added ('OK')	text/html	etag:cacheable:1f48f1599ef3824b0ffb214e5e2c80b7	https://nichecanvas.com/collections/shop-buddha/products/awakened-buddha	C:/bho_ye/TOYE%20SITE/nichecanvas.com/collections/shop-buddha/products/awakened-buddha.html	(from https://nichecanvas.com/collections/shop-buddha)
01:47:33	25978/25978	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:47:35%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/v_beb21564-af44-430a-b860-588858ea2c69_large.jpg?v=1592053132	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/v_beb21564-af44-430a-b860-588858ea2c69_largecf32.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:47:36	285096/285096	---MCZ	200	added ('OK')	text/html	etag:cacheable:92d3c1e0ef6fb5064e5d5f235f5373a4	https://nichecanvas.com/collections/shop-buddha/products/grey-stone-buddha	C:/bho_ye/TOYE%20SITE/nichecanvas.com/collections/shop-buddha/products/grey-stone-buddha.html	(from https://nichecanvas.com/collections/shop-buddha)
01:47:37	52143/52143	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:47:35%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/v_beb21564-af44-430a-b860-588858ea2c69_345x345@2x.jpg?v=1588719758	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/v_beb21564-af44-430a-b860-588858ea2c69_345x345@2xf96e.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:47:40	39351/39351	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:47:39%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/e681683a-7957-4eed-99e7-d6025a7fdb5a_2d745e6f-cebc-49ae-88ca-02b50501bfaa_large.jpg?v=1593060446	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/e681683a-7957-4eed-99e7-d6025a7fdb5a_2d745e6f-cebc-49ae-88ca-02b50501bfaa_large3afc.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:47:43	32409/32409	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:47:42%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/2921e153-8a80-4b1a-bd3e-c3c6a05cad06_c9720dbe-836b-4027-8126-9b48fca9a46a_large.jpg?v=1593060446	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/2921e153-8a80-4b1a-bd3e-c3c6a05cad06_c9720dbe-836b-4027-8126-9b48fca9a46a_large3afc.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:47:45	254642/254642	---MCZ	200	added ('OK')	text/html	etag:cacheable:fe1dee283933743da0c7e6267ea69509	https://nichecanvas.com/collections/shop-buddha/products/buddha-zen-meditation	C:/bho_ye/TOYE%20SITE/nichecanvas.com/collections/shop-buddha/products/buddha-zen-meditation.html	(from https://nichecanvas.com/collections/shop-buddha)
01:47:46	22879/22879	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:47:47%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/v_244dcea1-e3ea-4cdf-994b-c2406060d533_large.jpg?v=1592055920	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/v_244dcea1-e3ea-4cdf-994b-c2406060d533_large5bf8.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:47:47	26878/26878	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:47:49%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/v_9db037c8-75ba-4338-b42e-8a6fa6151450_large.jpg?v=1592055920	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/v_9db037c8-75ba-4338-b42e-8a6fa6151450_large5bf8.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:47:47	63021/63021	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:47:44%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/2921e153-8a80-4b1a-bd3e-c3c6a05cad06_c9720dbe-836b-4027-8126-9b48fca9a46a_345x345@2x.jpg?v=1592921475	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/2921e153-8a80-4b1a-bd3e-c3c6a05cad06_c9720dbe-836b-4027-8126-9b48fca9a46a_345x345@2x36c0.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:47:51	285406/285406	---MCZ	200	added ('OK')	text/html	etag:cacheable:48bdf7b61540bc4e37127bc0452f3865	https://nichecanvas.com/collections/shop-buddha/products/ancient-thai-painting	C:/bho_ye/TOYE%20SITE/nichecanvas.com/collections/shop-buddha/products/ancient-thai-painting.html	(from https://nichecanvas.com/collections/shop-buddha)
01:47:53	51005/51005	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:47:52%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/v_9db037c8-75ba-4338-b42e-8a6fa6151450_345x345@2x.jpg?v=1588872817	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/v_9db037c8-75ba-4338-b42e-8a6fa6151450_345x345@2xb248.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:47:57	44882/44882	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:47:54%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/e681683a-7957-4eed-99e7-d6025a7fdb5a_00441ed7-a008-4ac6-a601-b8ba05daf3be_large.jpg?v=1592053073	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/e681683a-7957-4eed-99e7-d6025a7fdb5a_00441ed7-a008-4ac6-a601-b8ba05daf3be_large58d0.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:47:58	284852/284852	---MCZ	200	added ('OK')	text/html	etag:cacheable:48b285c0e000f4f03b8daf6fc5c7f660	https://nichecanvas.com/collections/shop-buddha/products/2	C:/bho_ye/TOYE%20SITE/nichecanvas.com/collections/shop-buddha/products/2.html	(from https://nichecanvas.com/collections/shop-buddha)
01:47:59	51605/51605	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:47:56%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/22df67b8-8e29-4249-b124-61a8a2cf361a_f6903c8e-5d62-44ea-8bbb-dcbefdd38482_large.jpg?v=1592053073	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/22df67b8-8e29-4249-b124-61a8a2cf361a_f6903c8e-5d62-44ea-8bbb-dcbefdd38482_large58d0.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:48:03	24370/24370	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:48:05%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/37ac61f1-6de1-43a1-a2c6-15e7d34eada3_7cd46505-d620-4257-8ee2-c4b29700db32_large.jpg?v=1593060992	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/37ac61f1-6de1-43a1-a2c6-15e7d34eada3_7cd46505-d620-4257-8ee2-c4b29700db32_large4cc6.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:48:04	33102/33102	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:48:04%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/e681683a-7957-4eed-99e7-d6025a7fdb5a_7a8c5876-3865-4a92-a83c-7580975e0662_large.jpg?v=1593060992	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/e681683a-7957-4eed-99e7-d6025a7fdb5a_7a8c5876-3865-4a92-a83c-7580975e0662_large4cc6.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:48:05	101410/101410	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:47:59%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/22df67b8-8e29-4249-b124-61a8a2cf361a_f6903c8e-5d62-44ea-8bbb-dcbefdd38482_345x345@2x.jpg?v=1588875772	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/22df67b8-8e29-4249-b124-61a8a2cf361a_f6903c8e-5d62-44ea-8bbb-dcbefdd38482_345x345@2x0876.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:48:06	85193/85193	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:092064c70efb7b0430589b55641e5064	https://nichecanvas.com/collections/shop-cars.atom	C:/bho_ye/TOYE%20SITE/nichecanvas.com/collections/shop-cars.atom	(from https://nichecanvas.com/collections/shop-cars)
01:48:06	46468/46468	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:48:06%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/37ac61f1-6de1-43a1-a2c6-15e7d34eada3_7cd46505-d620-4257-8ee2-c4b29700db32_345x345@2x.jpg?v=1592702816	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/37ac61f1-6de1-43a1-a2c6-15e7d34eada3_7cd46505-d620-4257-8ee2-c4b29700db32_345x345@2x6006.jpg	(from https://nichecanvas.com/collections/shop-buddha)
01:48:07	295856/295856	---MCZ	200	added ('OK')	text/html	etag:cacheable:ac12439ca8cd2ad5978655a2f683b3b5	https://nichecanvas.com/collections/shop-cars?page=2	C:/bho_ye/TOYE%20SITE/nichecanvas.com/collections/shop-cars4658.html	(from https://nichecanvas.com/collections/shop-cars)
01:48:09	71877/71877	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:0389449fbd218943bdee435362b4b02f	https://nichecanvas.com/collections/shop-cars.oembed	C:/bho_ye/TOYE%20SITE/nichecanvas.com/collections/shop-cars.oembed	(from https://nichecanvas.com/collections/shop-cars)
01:48:15	286258/286258	---MCZ	200	added ('OK')	text/html	etag:cacheable:f904b84905737ed689aa45039367053a	https://nichecanvas.com/collections/shop-cars/products/abandoned-cars	C:/bho_ye/TOYE%20SITE/nichecanvas.com/collections/shop-cars/products/abandoned-cars.html	(from https://nichecanvas.com/collections/shop-cars)
01:48:16	63904/63904	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:48:15%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/collections/985_2048x600_crop_top.jpg?v=1585938621	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/collections/985_2048x600_crop_topf508.jpg	(from https://nichecanvas.com/collections/shop-cars)
01:48:16	22987/22987	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:48:17%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/80775098-b507-481e-bada-412f5600ae06_78a3a1de-c1a8-4158-bb13-f6fde4579155_large.jpg?v=1592067418	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/80775098-b507-481e-bada-412f5600ae06_78a3a1de-c1a8-4158-bb13-f6fde4579155_large114a.jpg	(from https://nichecanvas.com/collections/shop-cars)
01:48:16	35982/35982	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2000:48:18%20GMT	http://cdn.shopify.com/s/files/1/2012/8501/products/d21cb8b6-069f-4f8e-b506-24f47ac3915a_a6109b22-f214-4ad2-8e8f-edbc61a47c2f_large.jpg?v=1592067418	C:/bho_ye/TOYE%20SITE/cdn.shopify.com/s/files/1/2012/8501/products/d21cb8b6-069f-4f8e-b506-24f47ac3915a_a6109b22-f214-4ad2-8e8f-edbc61a47c2f_large114a.jpg	(from https://nichecanvas.com/collections/shop-cars)
